record_id,title,rule_name,department,department_normalized,agency,agency_normalized,division_board_program,ccr_citation,department_number,chapter,rule_number,source_page_url,document_url,file_path,content_type,source_format,download_status,discovery_timestamp,retrieval_timestamp,checksum_sha256,size_bytes,text_extraction_status,raw_file_exists,notes,error,industry_tags,topic_tags,domain_tags,tag_confidence_score,tag_confidence_label,coorstek_relevance,tag_rule_sources,tag_notes
5_CCR_1001-4,5 CCR 1001-4,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-4,5,1001,4,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2336&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-4,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=5444&fileName=5%20CCR%201001-4&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-4.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:48.586635Z,2026-06-22T22:56:06.168715Z,15dd673c00484cba1edda413b36f8541b921d7b2b69885a1e1b58bc54b9dd45c,587283,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-5,5 CCR 1001-5,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-5,5,1001,5,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2337&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-5,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=12381&fileName=5%20CCR%201001-5&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-5.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:48.634565Z,2026-06-22T22:56:07.932769Z,4df9a0b2b5c02ed4133b9f15c2e49c91fd9b18a747dd0766b75ea67584f22b0d,2504984,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-6,5 CCR 1001-6,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-6,5,1001,6,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2338&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-6,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=11649&fileName=5%20CCR%201001-6&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-6.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:48.682523Z,2026-06-22T22:56:09.490098Z,dc92b15a4e79a6e8b9cd3071da09bea9a4b04278b963e6b85ac13517fc636a40,912266,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-7,5 CCR 1001-7,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-7,5,1001,7,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2339&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-7,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=1486&fileName=5%20CCR%201001-7&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-7.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:48.735219Z,2026-06-22T22:56:10.796680Z,86851c0388d4cbd4c02331c87318a35de74dc95a2fe93809c20732ddc7d642cb,311902,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-8,5 CCR 1001-8,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-8,5,1001,8,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2340&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-8,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=12287&fileName=5%20CCR%201001-8&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-8.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:48.768640Z,2026-06-22T22:56:12.237198Z,c554363c6ba04817332c4393d466d3f154d3763a22a0c63731026dd8513c75fe,778368,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-9,5 CCR 1001-9,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-9,5,1001,9,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2341&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-9,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=12486&fileName=5%20CCR%201001-9&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-9.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:48.831644Z,2026-06-22T22:56:14.043769Z,f7d051123c3c5450f8914f0a593c508d3cabc9c656f2e9752c073f735e1dad36,2817701,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-10,5 CCR 1001-10,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-10,5,1001,10,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2343&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-10,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=12288&fileName=5%20CCR%201001-10&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-10.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:48.878392Z,2026-06-22T22:56:16.084502Z,5de933d54010ac6c4f717d97f9781fe42de219e0976e779dc5e0aa680cfd0cce,6146086,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-11,5 CCR 1001-11,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-11,5,1001,11,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2344&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-11,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=11420&fileName=5%20CCR%201001-11&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-11.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:48.921041Z,2026-06-22T22:56:17.492084Z,c5dbb4ac157402d2cfa418867ce176cf210f2cb8e6cd5b662fdb563e6d6374aa,630916,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-12,5 CCR 1001-12,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-12,5,1001,12,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2345&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-12,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=6679&fileName=5%20CCR%201001-12&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-12.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:48.968547Z,2026-06-22T22:56:18.789446Z,5555d79b519fe4e37e0cd525910a51158f37a3f7e86683d4c8ab15eb3114d89d,432954,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-13,5 CCR 1001-13,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-13,5,1001,13,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2346&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-13,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=12430&fileName=5%20CCR%201001-13&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-13.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:49.319560Z,2026-06-22T22:56:20.235264Z,4dcfd9bf65fd8257447c2c0161a8c00de90aa3d3566511668c5c9f2d41528c0a,1703558,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-14,5 CCR 1001-14,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-14,5,1001,14,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2347&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-14,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=12357&fileName=5%20CCR%201001-14&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-14.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:49.364519Z,2026-06-22T22:56:21.746108Z,42e01a2992d423a7871f203291ee40593a7a1de1ad2e0a27499888a6d56ebca4,2525922,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-15,5 CCR 1001-15,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-15,5,1001,15,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2348&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-15,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=11881&fileName=5%20CCR%201001-15&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-15.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:49.421593Z,2026-06-22T22:56:23.030669Z,d1fa9f64d7387a2d066a9cd21e4fe0940fc9f9379e146dc459d68a489bd6a0d5,613676,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-16,5 CCR 1001-16,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-16,5,1001,16,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2349&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-16,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=3972&fileName=5%20CCR%201001-16&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-16.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:49.469004Z,2026-06-22T22:56:24.361787Z,9e21d652a7a4f0e1b1a1eddd6c1c393bba3bf621f22a38dc4f8b9b68689b7c69,315631,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
5_CCR_1001-17,5 CCR 1001-17,,1000 Department of Public Health and Environment,Department of Public Health and Environment,1001 Air Quality Control Commission,Air Quality Control Commission,Air Quality Control Commission,5 CCR 1001-17,5,1001,17,https://www.sos.state.co.us/CCR/DisplayRule.do?action=ruleinfo&ruleId=2942&deptID=16&agencyID=7&deptName=Department%20of%20Public%20Health%20and%20Environment&agencyName=Air%20Quality%20Control%20Commission&seriesNum=5%20CCR%201001-17,https://www.sos.state.co.us/CCR/GenerateRulePdf.do?ruleVersionId=1525&fileName=5%20CCR%201001-17&type=pdf,C:/Users/jpfeifer/OneDrive - CoorsTek/Documents/Geode/_RAW_ARCHIVE/ccr/5_CCR_1001-17.pdf,application/pdf,pdf,downloaded,2026-06-22T18:28:49.570935Z,2026-06-22T22:56:25.686906Z,f4a81b8e8ac8a1a7ef8c777e707311be5806af0d927ebd3a83bffeb43061ee35,312350,not_attempted,True,,,"[""manufacturing"",""oil_gas"",""transportation_warehousing"",""utilities""]","[""air_quality"",""emissions"",""enforcement"",""environment"",""inspection"",""permitting"",""reporting""]","[""building_fire_industrial_operations"",""environmental_air"",""general_manufacturing""]",0.97,high,high,"[{""rule_id"":""agency_air_quality"",""source"":""agency"",""confidence"":0.95,""matched_text"":""5 CCR 1001, air quality control commission"",""reason"":""Air-quality and emissions rules commonly affect industrial sources."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas"",""transportation_warehousing""],""topic_tags"":[""environment"",""air_quality"",""emissions"",""permitting"",""reporting"",""inspection"",""enforcement""],""domain_tags"":[""environmental_air"",""building_fire_industrial_operations"",""general_manufacturing""]},{""rule_id"":""keyword_air_emissions"",""source"":""keyword"",""confidence"":0.7,""matched_text"":""air quality"",""reason"":""Air/emissions keywords appeared in available CCR metadata."",""industry_tags"":[""manufacturing"",""utilities"",""oil_gas""],""topic_tags"":[""environment"",""air_quality"",""emissions""],""domain_tags"":[""environmental_air"",""general_manufacturing""]}]",
